+------------------------------------------+----------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+-----------------------------+-------------------------------------------------------+-----------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                                                        |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                                                      |
| *** ALSO ***                                                                                                                                                                                                                                                                                                                                   |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                                                      |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                                                       |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                                                      |
+------------------------------------------+----------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+-----------------------------+-------------------------------------------------------+-----------------------------------------------------------+
| Mod name                                 | Registry name                                      | Item ID | Meta/dmg | Subtypes | Display name                                                 | Tool classes                | Harvest levels                                        | Ore Dict keys                                             |
| Chisel                                   | chisel:limestone1                                  |    4501 |        0 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        1 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        2 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        3 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        4 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        5 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        6 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        7 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        8 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone1                                  |    4501 |        9 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        0 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        1 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        2 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        3 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        4 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        5 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        6 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:limestone2                                  |    4502 |        7 |     true | Limestone                                                    |                             |                                                       | stoneLimestone,stoneLimestonePolished                     |
| Chisel                                   | chisel:marble                                      |    4503 |        0 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        1 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        2 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        3 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        4 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        5 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        6 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        7 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        8 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |        9 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |       10 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |       11 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |       12 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |       13 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |       14 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble                                      |    4503 |       15 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        0 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        1 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        2 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        3 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        4 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        5 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        6 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        7 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        8 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble1                                     |    4504 |        9 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        0 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        1 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        2 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        3 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        4 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        5 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        6 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marble2                                     |    4505 |        7 |     true | Marble                                                       |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        0 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        1 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        2 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        3 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        4 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        5 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        6 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        7 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        8 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |        9 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |       10 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |       11 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |       12 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |       13 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |       14 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:marblepillar                                |    4506 |       15 |     true | Marble Pillar                                                |                             |                                                       | stoneMarble,stoneMarblePolished                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        0 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        1 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        2 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        3 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        4 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        5 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        6 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        7 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        8 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |        9 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |       10 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |       11 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |       12 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |       13 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |       14 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherbrick                                 |    4507 |       15 |     true | Nether Brick                                                 |                             |                                                       |                                                           |
| Chisel                                   | chisel:netherrack                                  |    4508 |        0 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        1 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        2 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        3 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        4 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        5 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        6 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        7 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        8 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |        9 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |       10 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |       11 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |       12 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:netherrack                                  |    4508 |       13 |     true | Netherrack                                                   |                             |                                                       | netherrack                                                |
| Chisel                                   | chisel:obsidian                                    |    4510 |        0 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        1 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        2 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        3 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        4 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        5 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        6 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        7 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        8 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |        9 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |       10 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |       11 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |       12 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |       13 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:obsidian                                    |    4510 |       14 |     true | Obsidian                                                     |                             |                                                       | obsidian                                                  |
| Chisel                                   | chisel:offsettool                                  |    4785 |        0 |    false | Ender Offset Wand                                            |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        0 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        1 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        2 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        3 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        4 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        5 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        6 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        7 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:paper                                       |    4511 |        8 |     true | Paper Wall                                                   |                             |                                                       |                                                           |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        0 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        1 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        2 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        3 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        4 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        5 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        6 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        7 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        8 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
| Chisel                                   | chisel:planks-acacia                               |    4516 |        9 |     true | Acacia Wood Planks                                           |                             |                                                       | plankWood                                                 |
